Project Name,Package Name,Type Name,Method Name,Code Smell
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,hasPrevglobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,clearPrevglobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Complex Method
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Complex Method
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,Builder,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,hasDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,clearDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,hasEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,clearEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,hasProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,clearProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,hasUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,clearUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,hasGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,clearGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setPrevglobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,setPrevglobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,hasPrevglobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,clearPrevglobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,Builder,build,Magic Number
