Project Name,Package Name,Type Name,Method Name,Code Smell
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setDevicetype,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setDevicetype,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasDevicetype,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearDevicetype,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasEventType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearEventType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setProductType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setProductType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasProductType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearProductType,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setUserid,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setUserid,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasUserid,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearUserid,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setGlobalseq,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setGlobalseq,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasGlobalseq,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearGlobalseq,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setPrevglobalseq,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setPrevglobalseq,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasPrevglobalseq,Magic Number
