Project Name,Package Name,Type Name,Method Name,Code Smell
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getTopicPartitionAndOffsets,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getOffsetsFromFile,Long Parameter List
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getOffsetsFromFile,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getTranslatedOffsets,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getTranslatedOffsets,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,updateMM2translatedOffsetsIfCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,updateMM2translatedOffsetsIfCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,updateMM2translatedOffsetsIfCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,updateMM2translatedOffsetsIfCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,updateMM2translatedOffsetsIfCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,updateMM2translatedOffsetsIfCheckpointLag,Long Statement
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,ClickEvent,Long Parameter List
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Complex Method
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Missing default
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Complex Method
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Missing default
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Complex Method
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Complex Method
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setDevicetype,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setDevicetype,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasDevicetype,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearDevicetype,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearEventType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearProductType,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearUserid,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearGlobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearPrevglobalseq,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,build,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Complex Method
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,Builder,Builder,Magic Number
